Route_ID,Route_Name,Route,Short Name,Long Name,Description,Mode,Trip,Sign,Service,Length,Direction
1044,CR-Fitchburg-R-4,CR-Fitchburg,,Fitchburg Line,Commuter Rail,2,CR-Weekday-Fall-18-492,North Station,CR-Weekday-Fitchburg-Fall-18,30.0462,R
1045,CR-Fitchburg-R-5,CR-Fitchburg,,Fitchburg Line,Commuter Rail,2,CR-Weekday-Fall-18-416,North Station,CR-Weekday-Fitchburg-Fall-18,53.5021,R
1046,CR-Fitchburg-R-6,CR-Fitchburg,,Fitchburg Line,Commuter Rail,2,CR-Weekday-Fall-18-406,North Station,CR-Weekday-Fitchburg-Fall-18,53.5021,R
1047,CR-Fitchburg-R-7,CR-Fitchburg,,Fitchburg Line,Commuter Rail,2,CR-Weekday-Fall-18-400,North Station,CR-Weekday-Fitchburg-Fall-18,53.5021,R
1048,CR-Fitchburg-R-8,CR-Fitchburg,,Fitchburg Line,Commuter Rail,2,CR-Weekday-Fall-18-402,North Station,CR-Weekday-Fitchburg-Fall-18,53.5021,R
1049,CR-Franklin-F-1,CR-Franklin,,Franklin Line,Commuter Rail,2,CR-Weekday-Fall-18-701,Forge Park/495,CR-Weekday-Franklin-Fall-18,30.3739,F
1050,CR-Franklin-F-2,CR-Franklin,,Franklin Line,Commuter Rail,2,CR-Weekday-Fall-18-741,Walpole,CR-Weekday-Franklin-Fall-18,19.2861,F
1051,CR-Franklin-F-3,CR-Franklin,,Franklin Line,Commuter Rail,2,CR-Weekday-Fall-18-715,Forge Park/495,CR-Weekday-Franklin-Fall-18,30.3739,F
1052,CR-Franklin-F-4,CR-Franklin,,Franklin Line,Commuter Rail,2,CR-Weekday-Fall-18-743,Norwood Central,CR-Weekday-Franklin-Fall-18,14.9815,F
1053,CR-Franklin-F-5,CR-Franklin,,Franklin Line,Commuter Rail,2,CR-Weekday-Fall-18-719,Forge Park/495,CR-Weekday-Franklin-Fall-18,30.3739,F
1054,CR-Franklin-F-6,CR-Franklin,,Franklin Line,Commuter Rail,2,CR-Weekday-Fall-18-703,Forge Park/495,CR-Weekday-Franklin-Fall-18,30.3739,F
1055,CR-Franklin-F-7,CR-Franklin,,Franklin Line,Commuter Rail,2,CR-Weekday-Fall-18-721,Forge Park/495,CR-Weekday-Franklin-Fall-18,30.3739,F
1056,CR-Franklin-F-8,CR-Franklin,,Franklin Line,Commuter Rail,2,CR-Weekday-Fall-18-745,Walpole,CR-Weekday-Franklin-Fall-18,19.2861,F
1057,CR-Franklin-F-9,CR-Franklin,,Franklin Line,Commuter Rail,2,CR-Weekday-Fall-18-705,Forge Park/495,CR-Weekday-Franklin-Fall-18,30.3739,F
1058,CR-Franklin-F-10,CR-Franklin,,Franklin Line,Commuter Rail,2,CR-Weekday-Fall-18-707,Forge Park/495,CR-Weekday-Franklin-Fall-18,30.3739,F
1059,CR-Franklin-F-11,CR-Franklin,,Franklin Line,Commuter Rail,2,CR-Weekday-Fall-18-709,Forge Park/495,CR-Weekday-Franklin-Fall-18,30.3739,F
1060,CR-Franklin-F-12,CR-Franklin,,Franklin Line,Commuter Rail,2,CR-Weekday-Fall-18-729,Forge Park/495,CR-Weekday-Franklin-Fall-18,30.3739,F
1061,CR-Franklin-R-1,CR-Franklin,,Franklin Line,Commuter Rail,2,CR-Weekday-Fall-18-744,South Station,CR-Weekday-Franklin-Fall-18,14.9815,R
1062,CR-Franklin-R-2,CR-Franklin,,Franklin Line,Commuter Rail,2,CR-Weekday-Fall-18-706,South Station,CR-Weekday-Franklin-Fall-18,30.3739,R
1063,CR-Franklin-R-3,CR-Franklin,,Franklin Line,Commuter Rail,2,CR-Weekday-Fall-18-742,South Station,CR-Weekday-Franklin-Fall-18,14.9815,R
1064,CR-Franklin-R-4,CR-Franklin,,Franklin Line,Commuter Rail,2,CR-Weekday-Fall-18-722,South Station,CR-Weekday-Franklin-Fall-18,30.3739,R
1065,CR-Franklin-R-5,CR-Franklin,,Franklin Line,Commuter Rail,2,CR-Weekday-Fall-18-740,South Station,CR-Weekday-Franklin-Fall-18,19.2861,R
1066,CR-Franklin-R-6,CR-Franklin,,Franklin Line,Commuter Rail,2,CR-Weekday-Fall-18-720,South Station,CR-Weekday-Franklin-Fall-18,30.3739,R
1067,CR-Franklin-R-7,CR-Franklin,,Franklin Line,Commuter Rail,2,CR-Weekday-Fall-18-718,South Station,CR-Weekday-Franklin-Fall-18,30.3739,R
1068,CR-Franklin-R-8,CR-Franklin,,Franklin Line,Commuter Rail,2,CR-Weekday-Fall-18-730,South Station,CR-Weekday-Franklin-Fall-18,30.3739,R
1069,CR-Franklin-R-9,CR-Franklin,,Franklin Line,Commuter Rail,2,CR-Weekday-Fall-18-724,South Station,CR-Weekday-Franklin-Fall-18,30.3739,R
1070,CR-Franklin-R-10,CR-Franklin,,Franklin Line,Commuter Rail,2,CR-Weekday-Fall-18-708,South Station,CR-Weekday-Franklin-Fall-18,30.3739,R
1071,CR-Franklin-R-11,CR-Franklin,,Franklin Line,Commuter Rail,2,CR-Weekday-Fall-18-700,South Station,CR-Weekday-Franklin-Fall-18,30.3739,R
1072,CR-Franklin-R-12,CR-Franklin,,Franklin Line,Commuter Rail,2,CR-Weekday-Fall-18-726,South Station,CR-Weekday-Franklin-Fall-18,30.3739,R
1073,CR-Franklin-R-13,CR-Franklin,,Franklin Line,Commuter Rail,2,CR-Weekday-Fall-18-712,South Station,CR-Weekday-Franklin-Fall-18,30.3739,R
1074,CR-Franklin-R-14,CR-Franklin,,Franklin Line,Commuter Rail,2,CR-Weekday-Fall-18-702,South Station,CR-Weekday-Franklin-Fall-18,30.3739,R
1075,CR-Franklin-R-15,CR-Franklin,,Franklin Line,Commuter Rail,2,CR-Weekday-Fall-18-704,South Station,CR-Weekday-Franklin-Fall-18,30.3739,R
1076,CR-Franklin-R-16,CR-Franklin,,Franklin Line,Commuter Rail,2,CR-Weekday-Fall-18-790,South Station,CR-Weekday-Franklin-Fall-18,29.9086,R
1077,CR-Greenbush-F-1,CR-Greenbush,,Greenbush Line,Commuter Rail,2,CR-Weekday-Fall-18-071,Greenbush,CR-Weekday-Greenbush-Fall-18,27.7252,F
1078,CR-Greenbush-F-2,CR-Greenbush,,Greenbush Line,Commuter Rail,2,CR-Weekday-Fall-18-081,Greenbush,CR-Weekday-Greenbush-Fall-18,27.7252,F
1079,CR-Greenbush-F-3,CR-Greenbush,,Greenbush Line,Commuter Rail,2,CR-Weekday-Fall-18-073,Greenbush,CR-Weekday-Greenbush-Fall-18,27.7286,F
1080,CR-Greenbush-F-4,CR-Greenbush,,Greenbush Line,Commuter Rail,2,CR-Weekday-Fall-18-085,Greenbush,CR-Weekday-Greenbush-Fall-18,27.7286,F
1081,CR-Greenbush-R-1,CR-Greenbush,,Greenbush Line,Commuter Rail,2,CR-Weekday-Fall-18-088,South Station,CR-Weekday-Greenbush-Fall-18,27.7252,R
1082,CR-Greenbush-R-2,CR-Greenbush,,Greenbush Line,Commuter Rail,2,CR-Weekday-Fall-18-072,South Station,CR-Weekday-Greenbush-Fall-18,27.7301,R
1083,CR-Greenbush-R-3,CR-Greenbush,,Greenbush Line,Commuter Rail,2,CR-Weekday-Fall-18-074,South Station,CR-Weekday-Greenbush-Fall-18,27.7286,R
1084,CR-Greenbush-R-4,CR-Greenbush,,Greenbush Line,Commuter Rail,2,CR-Weekday-Fall-18-070,South Station,CR-Weekday-Greenbush-Fall-18,27.7335,R
1085,CR-Haverhill-F-1,CR-Haverhill,,Haverhill Line,Commuter Rail,2,CR-Weekday-Fall-18-289,Reading,CR-Weekday-Haverhill-Fall-18,12.0068,F
1086,CR-Haverhill-F-2,CR-Haverhill,,Haverhill Line,Commuter Rail,2,CR-Weekday-Fall-18-285,Reading,CR-Weekday-Haverhill-Fall-18,12.0068,F
1087,CR-Haverhill-F-3,CR-Haverhill,,Haverhill Line,Commuter Rail,2,CR-Weekday-Fall-18-215,Haverhill,CR-Weekday-Haverhill-Fall-18,32.905,F
1088,CR-Haverhill-F-4,CR-Haverhill,,Haverhill Line,Commuter Rail,2,CR-Weekday-Fall-18-221,Haverhill,CR-Weekday-Haverhill-Fall-18,46.6475,F
1089,CR-Haverhill-F-5,CR-Haverhill,,Haverhill Line,Commuter Rail,2,CR-Weekday-Fall-18-201,Haverhill,CR-Weekday-Haverhill-Fall-18,32.905,F
1090,CR-Haverhill-R-1,CR-Haverhill,,Haverhill Line,Commuter Rail,2,CR-Weekday-Fall-18-206,North Station,CR-Weekday-Haverhill-Fall-18,33.2956,R
1091,CR-Haverhill-R-2,CR-Haverhill,,Haverhill Line,Commuter Rail,2,CR-Weekday-Fall-18-286,North Station,CR-Weekday-Haverhill-Fall-18,12.0068,R
1092,CR-Haverhill-R-3,CR-Haverhill,,Haverhill Line,Commuter Rail,2,CR-Weekday-Fall-18-208,North Station,CR-Weekday-Haverhill-Fall-18,33.2956,R
1093,CR-Haverhill-R-4,CR-Haverhill,,Haverhill Line,Commuter Rail,2,CR-Weekday-Fall-18-200,North Station,CR-Weekday-Haverhill-Fall-18,32.905,R
1094,CR-Kingston-F-1,CR-Kingston,,Kingston/Plymouth Line,Commuter Rail,2,CR-Weekday-Fall-18-033,Kingston,CR-Weekday-Kingston-Fall-18,35.1977,F
1095,CR-Kingston-F-2,CR-Kingston,,Kingston/Plymouth Line,Commuter Rail,2,CR-Weekday-Fall-18-063,Plymouth,CR-Weekday-Kingston-Fall-18,35.701,F
1096,CR-Kingston-F-3,CR-Kingston,,Kingston/Plymouth Line,Commuter Rail,2,CR-Weekday-Fall-18-065,Plymouth,CR-Weekday-Kingston-Fall-18,38.5651,F
1097,CR-Kingston-F-4,CR-Kingston,,Kingston/Plymouth Line,Commuter Rail,2,CR-Weekday-Fall-18-041,Kingston,CR-Weekday-Kingston-Fall-18,35.1977,F
1098,CR-Kingston-F-5,CR-Kingston,,Kingston/Plymouth Line,Commuter Rail,2,CR-Weekday-Fall-18-047,Kingston,CR-Weekday-Kingston-Fall-18,35.1895,F
1099,CR-Kingston-F-6,CR-Kingston,,Kingston/Plymouth Line,Commuter Rail,2,CR-Weekday-Fall-18-061,Kingston,CR-Weekday-Kingston-Fall-18,39.06,F
1100,CR-Kingston-R-1,CR-Kingston,,Kingston/Plymouth Line,Commuter Rail,2,CR-Weekday-Fall-18-034,South Station,CR-Weekday-Kingston-Fall-18,35.1977,R
1101,CR-Kingston-R-2,CR-Kingston,,Kingston/Plymouth Line,Commuter Rail,2,CR-Weekday-Fall-18-032,South Station,CR-Weekday-Kingston-Fall-18,35.2027,R
1102,CR-Kingston-R-3,CR-Kingston,,Kingston/Plymouth Line,Commuter Rail,2,CR-Weekday-Fall-18-036,South Station,CR-Weekday-Kingston-Fall-18,35.2027,R
1103,CR-Kingston-R-4,CR-Kingston,,Kingston/Plymouth Line,Commuter Rail,2,CR-Weekday-Fall-18-064,South Station,CR-Weekday-Kingston-Fall-18,39.0683,R
1104,CR-Kingston-R-5,CR-Kingston,,Kingston/Plymouth Line,Commuter Rail,2,CR-Weekday-Fall-18-062,South Station,CR-Weekday-Kingston-Fall-18,35.7059,R
1105,CR-Kingston-R-6,CR-Kingston,,Kingston/Plymouth Line,Commuter Rail,2,CR-Weekday-Fall-18-060,South Station,CR-Weekday-Kingston-Fall-18,38.5651,R
1106,CR-Lowell-F-1,CR-Lowell,,Lowell Line,Commuter Rail,2,CR-Weekday-Fall-18-391,Lowell,CR-Weekday-Lowell-Fall-18,25.3176,F
1107,CR-Lowell-F-2,CR-Lowell,,Lowell Line,Commuter Rail,2,CR-Weekday-Fall-18-303,Lowell,CR-Weekday-Lowell-Fall-18,25.3176,F
1108,CR-Lowell-F-3,CR-Lowell,,Lowell Line,Commuter Rail,2,CR-Weekday-Fall-18-301,Lowell,CR-Weekday-Lowell-Fall-18,25.3176,F
1109,CR-Lowell-F-4,CR-Lowell,,Lowell Line,Commuter Rail,2,CR-Weekday-Fall-18-305,Lowell,CR-Weekday-Lowell-Fall-18,25.3176,F
1110,CR-Lowell-R-1,CR-Lowell,,Lowell Line,Commuter Rail,2,CR-Weekday-Fall-18-310,North Station,CR-Weekday-Lowell-Fall-18,25.3176,R
1111,CR-Lowell-R-2,CR-Lowell,,Lowell Line,Commuter Rail,2,CR-Weekday-Fall-18-300,North Station,CR-Weekday-Lowell-Fall-18,25.3176,R
1112,CR-Lowell-R-3,CR-Lowell,,Lowell Line,Commuter Rail,2,CR-Weekday-Fall-18-330,North Station,CR-Weekday-Lowell-Fall-18,25.3176,R
1113,CR-Middleborough-F-1,CR-Middleborough,,Middleborough/Lakeville Line,Commuter Rail,2,CR-Weekday-Fall-18-005,Middleborough/Lakeville,CR-Weekday-Middleborough-Fall-18,35.6149,F
1114,CR-Middleborough-F-2,CR-Middleborough,,Middleborough/Lakeville Line,Commuter Rail,2,CR-Weekday-Fall-18-007,Middleborough/Lakeville,CR-Weekday-Middleborough-Fall-18,35.6067,F
1115,CR-Middleborough-F-3,CR-Middleborough,,Middleborough/Lakeville Line,Commuter Rail,2,CR-Weekday-Fall-18-017,Middleborough/Lakeville,CR-Weekday-Middleborough-Fall-18,35.6149,F
1116,CR-Middleborough-F-4,CR-Middleborough,,Middleborough/Lakeville Line,Commuter Rail,2,CR-Weekday-Fall-18-003,Middleborough/Lakeville,CR-Weekday-Middleborough-Fall-18,35.6067,F
1117,CR-Middleborough-R-1,CR-Middleborough,,Middleborough/Lakeville Line,Commuter Rail,2,CR-Weekday-Fall-18-018,South Station,CR-Weekday-Middleborough-Fall-18,35.6149,R
1118,CR-Middleborough-R-2,CR-Middleborough,,Middleborough/Lakeville Line,Commuter Rail,2,CR-Weekday-Fall-18-004,South Station,CR-Weekday-Middleborough-Fall-18,35.6149,R
1119,CR-Middleborough-R-3,CR-Middleborough,,Middleborough/Lakeville Line,Commuter Rail,2,CR-Weekday-Fall-18-002,South Station,CR-Weekday-Middleborough-Fall-18,35.6198,R
1120,CR-Middleborough-R-4,CR-Middleborough,,Middleborough/Lakeville Line,Commuter Rail,2,CR-Weekday-Fall-18-016,South Station,CR-Weekday-Middleborough-Fall-18,35.6149,R
1121,CR-Middleborough-R-5,CR-Middleborough,,Middleborough/Lakeville Line,Commuter Rail,2,CR-Weekday-Fall-18-006,South Station,CR-Weekday-Middleborough-Fall-18,35.6198,R
1122,CR-Needham-F-1,CR-Needham,,Needham Line,Commuter Rail,2,CR-Weekday-Fall-18-603,Needham Heights,CR-Weekday-Needham-Fall-18,13.8707,F
1123,CR-Needham-F-2,CR-Needham,,Needham Line,Commuter Rail,2,CR-Weekday-Fall-18-601,Needham Heights,CR-Weekday-Needham-Fall-18,13.8707,F
1124,CR-Needham-F-3,CR-Needham,,Needham Line,Commuter Rail,2,CR-Weekday-Fall-18-607,Needham Heights,CR-Weekday-Needham-Fall-18,13.8707,F
1125,CR-Needham-R-1,CR-Needham,,Needham Line,Commuter Rail,2,CR-Weekday-Fall-18-618,South Station,CR-Weekday-Needham-Fall-18,13.8707,R
1126,CR-Needham-R-2,CR-Needham,,Needham Line,Commuter Rail,2,CR-Weekday-Fall-18-620,South Station,CR-Weekday-Needham-Fall-18,13.8707,R
1127,CR-Needham-R-3,CR-Needham,,Needham Line,Commuter Rail,2,CR-Weekday-Fall-18-616,South Station,CR-Weekday-Needham-Fall-18,13.8707,R
1128,CR-Needham-R-4,CR-Needham,,Needham Line,Commuter Rail,2,CR-Weekday-Fall-18-600,South Station,CR-Weekday-Needham-Fall-18,13.8707,R
1129,CR-Newburyport-F-1,CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,2,CR-Weekday-Fall-18-193,Beverly,CR-Weekday-Newburyport-Fall-18,18.293,F
1130,CR-Newburyport-F-2,CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,2,CR-Weekday-Fall-18-191,Beverly,CR-Weekday-Newburyport-Fall-18,18.293,F
1131,CR-Newburyport-F-3,CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,2,CR-Weekday-Fall-18-153,Newburyport,CR-Weekday-Newburyport-Fall-18,36.1933,F
1132,CR-Newburyport-F-4,CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,2,CR-Weekday-Fall-18-167,Newburyport,CR-Weekday-Newburyport-Fall-18,36.1933,F
1133,CR-Newburyport-F-5,CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,2,CR-Weekday-Fall-18-117,Rockport,CR-Weekday-Newburyport-Fall-18,35.3243,F
1134,CR-Newburyport-F-6,CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,2,CR-Weekday-Fall-18-155,Newburyport,CR-Weekday-Newburyport-Fall-18,36.1933,F
1135,CR-Newburyport-F-7,CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,2,CR-Weekday-Fall-18-101,Rockport,CR-Weekday-Newburyport-Fall-18,35.3243,F
1136,CR-Newburyport-F-8,CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,2,CR-Weekday-Fall-18-105,Rockport,CR-Weekday-Newburyport-Fall-18,35.3243,F
1137,CR-Newburyport-F-9,CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,2,CR-Weekday-Fall-18-157,Newburyport,CR-Weekday-Newburyport-Fall-18,36.1933,F
1138,CR-Newburyport-F-10,CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,2,CR-Weekday-Fall-18-103,Rockport,CR-Weekday-Newburyport-Fall-18,35.3243,F
1139,CR-Newburyport-F-11,CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,2,CR-Weekday-Fall-18-113,Rockport,CR-Weekday-Newburyport-Fall-18,35.3243,F
1140,CR-Newburyport-R-1,CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,2,CR-Weekday-Fall-18-194,North Station,CR-Weekday-Newburyport-Fall-18,18.3296,R
1141,CR-Newburyport-R-2,CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,2,CR-Weekday-Fall-18-192,North Station,CR-Weekday-Newburyport-Fall-18,18.3296,R
1142,CR-Newburyport-R-3,CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,2,CR-Weekday-Fall-18-174,North Station,CR-Weekday-Newburyport-Fall-18,36.1933,R
1143,CR-Newburyport-R-4,CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,2,CR-Weekday-Fall-18-152,North Station,CR-Weekday-Newburyport-Fall-18,36.1933,R
1144,CR-Newburyport-R-5,CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,2,CR-Weekday-Fall-18-104,North Station,CR-Weekday-Newburyport-Fall-18,35.3243,R
1145,CR-Newburyport-R-6,CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,2,CR-Weekday-Fall-18-162,North Station,CR-Weekday-Newburyport-Fall-18,36.1933,R
1146,CR-Newburyport-R-7,CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,2,CR-Weekday-Fall-18-106,North Station,CR-Weekday-Newburyport-Fall-18,35.3243,R
1147,CR-Newburyport-R-8,CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,2,CR-Weekday-Fall-18-150,North Station,CR-Weekday-Newburyport-Fall-18,36.1933,R
1148,CR-Newburyport-R-9,CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,2,CR-Weekday-Fall-18-108,North Station,CR-Weekday-Newburyport-Fall-18,35.3243,R
1149,CR-Newburyport-R-10,CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,2,CR-Weekday-Fall-18-100,North Station,CR-Weekday-Newburyport-Fall-18,35.3243,R
1150,CR-Newburyport-R-11,CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,2,CR-Weekday-Fall-18-102,North Station,CR-Weekday-Newburyport-Fall-18,35.3243,R
1151,CR-Providence-F-1,CR-Providence,,Providence/Stoughton Line,Commuter Rail,2,CR-Weekday-Fall-18-8801,Wickford Junction,CR-Weekday-Providence-Fall-18,19.6474,F
1152,CR-Providence-F-2,CR-Providence,,Providence/Stoughton Line,Commuter Rail,2,CR-Weekday-Fall-18-903,Stoughton,CR-Weekday-Providence-Fall-18,18.9482,F
1153,CR-Providence-F-3,CR-Providence,,Providence/Stoughton Line,Commuter Rail,2,CR-Weekday-Fall-18-915,Stoughton,CR-Weekday-Providence-Fall-18,18.9482,F
1154,CR-Providence-F-4,CR-Providence,,Providence/Stoughton Line,Commuter Rail,2,CR-Weekday-Fall-18-909,Stoughton,CR-Weekday-Providence-Fall-18,18.9482,F
1155,CR-Providence-F-5,CR-Providence,,Providence/Stoughton Line,Commuter Rail,2,CR-Weekday-Fall-18-819,Providence,CR-Weekday-Providence-Fall-18,43.3648,F
1156,CR-Providence-F-6,CR-Providence,,Providence/Stoughton Line,Commuter Rail,2,CR-Weekday-Fall-18-813,Providence,CR-Weekday-Providence-Fall-18,43.3648,F
1157,CR-Providence-F-7,CR-Providence,,Providence/Stoughton Line,Commuter Rail,2,CR-Weekday-Fall-18-801,Wickford Junction,CR-Weekday-Providence-Fall-18,63.0122,F
1158,CR-Providence-F-8,CR-Providence,,Providence/Stoughton Line,Commuter Rail,2,CR-Weekday-Fall-18-803,Providence,CR-Weekday-Providence-Fall-18,43.3648,F
1159,CR-Providence-F-9,CR-Providence,,Providence/Stoughton Line,Commuter Rail,2,CR-Weekday-Fall-18-817,Wickford Junction,CR-Weekday-Providence-Fall-18,63.0122,F
1160,CR-Providence-F-10,CR-Providence,,Providence/Stoughton Line,Commuter Rail,2,CR-Weekday-Fall-18-809,Providence,CR-Weekday-Providence-Fall-18,43.3648,F
1161,CR-Providence-F-11,CR-Providence,,Providence/Stoughton Line,Commuter Rail,2,CR-Weekday-Fall-18-811,Wickford Junction,CR-Weekday-Providence-Fall-18,63.0122,F
1162,CR-Providence-F-12,CR-Providence,,Providence/Stoughton Line,Commuter Rail,2,CR-Weekday-Fall-18-805,Wickford Junction,CR-Weekday-Providence-Fall-18,63.0122,F
1163,CR-Providence-F-13,CR-Providence,,Providence/Stoughton Line,Commuter Rail,2,CR-Weekday-Fall-18-829,Wickford Junction,CR-Weekday-Providence-Fall-18,63.0122,F
1164,CR-Providence-R-1,CR-Providence,,Providence/Stoughton Line,Commuter Rail,2,CR-Weekday-Fall-18-922,South Station,CR-Weekday-Providence-Fall-18,18.9482,R
1165,CR-Providence-R-2,CR-Providence,,Providence/Stoughton Line,Commuter Rail,2,CR-Weekday-Fall-18-914,South Station,CR-Weekday-Providence-Fall-18,18.9482,R
1166,CR-Providence-R-3,CR-Providence,,Providence/Stoughton Line,Commuter Rail,2,CR-Weekday-Fall-18-908,South Station,CR-Weekday-Providence-Fall-18,18.9482,R
1167,CR-Providence-R-4,CR-Providence,,Providence/Stoughton Line,Commuter Rail,2,CR-Weekday-Fall-18-900,South Station,CR-Weekday-Providence-Fall-18,18.9482,R
1168,CR-Providence-R-5,CR-Providence,,Providence/Stoughton Line,Commuter Rail,2,CR-Weekday-Fall-18-904,South Station,CR-Weekday-Providence-Fall-18,18.9482,R
1169,CR-Providence-R-6,CR-Providence,,Providence/Stoughton Line,Commuter Rail,2,CR-Weekday-Fall-18-842,South Station,CR-Weekday-Providence-Fall-18,37.1496,R
1170,CR-Providence-R-7,CR-Providence,,Providence/Stoughton Line,Commuter Rail,2,CR-Weekday-Fall-18-804,South Station,CR-Weekday-Providence-Fall-18,43.3648,R
1171,CR-Providence-R-8,CR-Providence,,Providence/Stoughton Line,Commuter Rail,2,CR-Weekday-Fall-18-808,South Station,CR-Weekday-Providence-Fall-18,63.0122,R
1172,CR-Providence-R-9,CR-Providence,,Providence/Stoughton Line,Commuter Rail,2,CR-Weekday-Fall-18-810,South Station,CR-Weekday-Providence-Fall-18,43.3648,R
1173,CR-Providence-R-10,CR-Providence,,Providence/Stoughton Line,Commuter Rail,2,CR-Weekday-Fall-18-820,South Station,CR-Weekday-Providence-Fall-18,43.3648,R
1174,CR-Providence-R-11,CR-Providence,,Providence/Stoughton Line,Commuter Rail,2,CR-Weekday-Fall-18-830,South Station,CR-Weekday-Providence-Fall-18,63.0122,R
1175,CR-Providence-R-12,CR-Providence,,Providence/Stoughton Line,Commuter Rail,2,CR-Weekday-Fall-18-800,South Station,CR-Weekday-Providence-Fall-18,43.3648,R
1176,CR-Providence-R-13,CR-Providence,,Providence/Stoughton Line,Commuter Rail,2,CR-Weekday-Fall-18-822,South Station,CR-Weekday-Providence-Fall-18,63.0122,R
1177,CR-Providence-R-14,CR-Providence,,Providence/Stoughton Line,Commuter Rail,2,CR-Weekday-Fall-18-806,South Station,CR-Weekday-Providence-Fall-18,63.0122,R
1178,CR-Providence-R-15,CR-Providence,,Providence/Stoughton Line,Commuter Rail,2,CR-Weekday-Fall-18-832,South Station,CR-Weekday-Providence-Fall-18,63.0122,R
1179,CR-Providence-R-16,CR-Providence,,Providence/Stoughton Line,Commuter Rail,2,CR-Weekday-Fall-18-802,South Station,CR-Weekday-Providence-Fall-18,63.0122,R
1180,CR-Worcester-F-1,CR-Worcester,,Framingham/Worcester Line,Commuter Rail,2,CR-Weekday-Fall-18-551,Worcester,CR-Weekday-Worcester-Fall-18,44.42,F
1181,CR-Worcester-F-2,CR-Worcester,,Framingham/Worcester Line,Commuter Rail,2,CR-Weekday-Fall-18-583,Framingham,CR-Weekday-Worcester-Fall-18,21.6055,F
1182,CR-Worcester-F-3,CR-Worcester,,Framingham/Worcester Line,Commuter Rail,2,CR-Weekday-Fall-18-507,Worcester,CR-Weekday-Worcester-Fall-18,44.42,F
1183,CR-Worcester-F-4,CR-Worcester,,Framingham/Worcester Line,Commuter Rail,2,CR-Weekday-Fall-18-587,Framingham,CR-Weekday-Worcester-Fall-18,21.6055,F
1184,CR-Worcester-F-5,CR-Worcester,,Framingham/Worcester Line,Commuter Rail,2,CR-Weekday-Fall-18-503,Worcester,CR-Weekday-Worcester-Fall-18,44.42,F
1185,CR-Worcester-F-6,CR-Worcester,,Framingham/Worcester Line,Commuter Rail,2,CR-Weekday-Fall-18-589,Ashland,CR-Weekday-Worcester-Fall-18,25.2379,F
1186,CR-Worcester-F-7,CR-Worcester,,Framingham/Worcester Line,Commuter Rail,2,CR-Weekday-Fall-18-519,Worcester,CR-Weekday-Worcester-Fall-18,44.42,F
1187,CR-Worcester-F-8,CR-Worcester,,Framingham/Worcester Line,Commuter Rail,2,CR-Weekday-Fall-18-591,Framingham,CR-Weekday-Worcester-Fall-18,21.6055,F
1188,CR-Worcester-F-9,CR-Worcester,,Framingham/Worcester Line,Commuter Rail,2,CR-Weekday-Fall-18-505,Worcester,CR-Weekday-Worcester-Fall-18,44.42,F
1189,CR-Worcester-F-10,CR-Worcester,,Framingham/Worcester Line,Commuter Rail,2,CR-Weekday-Fall-18-509,Worcester,CR-Weekday-Worcester-Fall-18,44.42,F
1190,CR-Worcester-F-11,CR-Worcester,,Framingham/Worcester Line,Commuter Rail,2,CR-Weekday-Fall-18-501,Worcester,CR-Weekday-Worcester-Fall-18,44.42,F
1191,CR-Worcester-F-12,CR-Worcester,,Framingham/Worcester Line,Commuter Rail,2,CR-Weekday-Fall-18-511,Worcester,CR-Weekday-Worcester-Fall-18,44.42,F
1192,CR-Worcester-R-1,CR-Worcester,,Framingham/Worcester Line,Commuter Rail,2,CR-Weekday-Fall-18-552,South Station,CR-Weekday-Worcester-Fall-18,44.42,R
1193,CR-Worcester-R-2,CR-Worcester,,Framingham/Worcester Line,Commuter Rail,2,CR-Weekday-Fall-18-592,South Station,CR-Weekday-Worcester-Fall-18,21.6055,R
1194,CR-Worcester-R-3,CR-Worcester,,Framingham/Worcester Line,Commuter Rail,2,CR-Weekday-Fall-18-504,South Station,CR-Weekday-Worcester-Fall-18,44.42,R
1195,CR-Worcester-R-4,CR-Worcester,,Framingham/Worcester Line,Commuter Rail,2,CR-Weekday-Fall-18-522,South Station,CR-Weekday-Worcester-Fall-18,44.42,R
